Label,wkt_geom,name
struweel,"MultiPolygon (((63659.74217034116009017 430962.4947315551689826, 63699.82657793960242998 430988.31834029644960538, 63716.78536576971237082 430940.5253927752492018, 63719.48335474268242251 430887.33646730810869485, 63705.9934098778248881 430876.15908442006912082, 63659.74217034116009017 430962.4947315551689826)))",20210610_111718_SV1-04_SV_RD_11bit_RGBI_50cm_Hellevoetsluis_Voornes Duin_diss_sing_wgs84_cropped_ndvi_height
struweel,"MultiPolygon (((63906.80087486617412651 430582.84914035862311721, 63988.51139804760896368 430621.39183997246436775, 64034.7626375842737616 430590.55768028140300885, 64011.63701781594136264 430554.32754264434333891, 64002.38676990861131344 430501.90947116946335882, 63983.88627409394393908 430472.61701946286484599, 63948.42699044917389983 430459.51250159414485097, 63905.25916688162396895 430521.95167496864451095, 63906.80087486617412651 430582.84914035862311721)))",20210610_111718_SV1-04_SV_RD_11bit_RGBI_50cm_Hellevoetsluis_Voornes Duin_diss_sing_wgs84_cropped_ndvi_height
struweel,"MultiPolygon (((64584.38153407827485353 429204.56220216600922868, 64605.19459186977474019 429149.83156871434766799, 64629.09106563038221793 429163.70694057532818988, 64664.16492227902199375 429182.59286338614765555, 64683.05084508981963154 429190.30140330892754719, 64676.88401315160444938 429230.38581090734805912, 64663.39406828673963901 429246.188317749009002, 64638.72674053385708248 429246.188317749009002, 64584.38153407827485353 429204.56220216600922868)))",20210610_111718_SV1-04_SV_RD_11bit_RGBI_50cm_Hellevoetsluis_Voornes Duin_diss_sing_wgs84_cropped_ndvi_height
struweel,"MultiPolygon (((65103.74441137539542979 428590.76971081492956728, 65097.57757943717297167 428538.35163934004958719, 65140.35997600858536316 428533.72651538637001067, 65158.86047182325273752 428541.82048230530926958, 65155.0062018618627917 428600.79081271454924718, 65103.74441137539542979 428590.76971081492956728)))",20210610_111718_SV1-04_SV_RD_11bit_RGBI_50cm_Hellevoetsluis_Voornes Duin_diss_sing_wgs84_cropped_ndvi_height
water,"MultiPolygon (((64140.75506152246816782 435599.56692210159962997, 64136.12993756880314322 435570.6598973911604844, 64166.57867026377061848 435561.02422248770017177, 64187.00630105913296575 435562.56593047227943316, 64210.90277481974044349 435568.34733541432069615, 64226.7052816614304902 435573.35788636415963992, 64222.85101170004782034 435592.62923617108026519, 64206.66307786221295828 435595.71265214018058032, 64140.75506152246816782 435599.56692210159962997)))",20210610_111718_SV1-04_SV_RD_11bit_RGBI_50cm_Hellevoetsluis_Voornes Duin_diss_sing_wgs84_cropped_ndvi_height
water,"MultiPolygon (((63816.99638476583641022 435213.36907197040272877, 63816.22553077356133144 435197.95199212484294549, 63833.18431860367127229 435196.41028414026368409, 63851.68481441833137069 435195.63943014800315723, 63862.09134331408131402 435194.4831491595832631, 63866.71646726774633862 435201.42083509004442021, 63855.53908437972131651 435209.12937501282431185, 63838.58029654961137567 435217.99419592402409762, 63816.99638476583641022 435213.36907197040272877)))",20210610_111718_SV1-04_SV_RD_11bit_RGBI_50cm_Hellevoetsluis_Voornes Duin_diss_sing_wgs84_cropped_ndvi_height
water,"MultiPolygon (((63738.36927755350916414 435079.62590431020362303, 63748.77580644925910747 435095.42841115186456591, 63762.65117831026145723 435083.86560126772383228, 63768.4325832523391 435072.68821837968425825, 63774.21398819442401873 435058.4274195225443691, 63779.60996614037139807 435044.55204766156384721, 63779.22453914422658272 435032.21838378510437906, 63774.59941519056155812 435031.06210279668448493, 63738.36927755350916414 435079.62590431020362303)))",20210610_111718_SV1-04_SV_RD_11bit_RGBI_50cm_Hellevoetsluis_Voornes Duin_diss_sing_wgs84_cropped_ndvi_height
water,"MultiPolygon (((62977.53638717542344239 435358.28962251869961619, 63038.43385256536566885 435351.35193658818025142, 63019.16250275842321571 435296.62130313646048307, 63006.82883888197829947 435234.95298375422134995, 62966.74443128353595966 435214.91077995504019782, 62939.76454155382089084 435263.47458146850112826, 62977.53638717542344239 435358.28962251869961619)))",20210610_111718_SV1-04_SV_RD_11bit_RGBI_50cm_Hellevoetsluis_Voornes Duin_diss_sing_wgs84_cropped_ndvi_height
water,"MultiPolygon (((62717.75859177784150233 434901.94405909028137103, 62704.65407390912150731 434957.44554653426166624, 62733.17567162339400966 434973.63348037208197638, 62775.57264119866886176 434958.21640052658040076, 62794.8439910056113149 434922.75711688178125769, 62827.21985868127376307 434935.86163475050125271, 62861.13743434149364475 434924.29882486636051908, 62886.57561608665855601 434878.04758532968116924, 62888.11732407120871358 434862.63050548412138596, 62823.36558871988381725 434868.79733742232201621, 62764.0098313144990243 434874.96416936058085412, 62717.75859177784150233 434901.94405909028137103)))",20210610_111718_SV1-04_SV_RD_11bit_RGBI_50cm_Hellevoetsluis_Voornes Duin_diss_sing_wgs84_cropped_ndvi_height
water,"MultiPolygon (((64620.0335312211245764 429911.6280265828827396, 64646.24256695857184241 429982.54659387242281809, 64684.01441258017439395 429969.44207600370282307, 64697.11893044889438897 429930.12852239754283801, 64717.93198824039427564 429951.71243418130325153, 64761.09981180794420652 429910.85717259056400508, 64797.3299494449966005 429863.06422506936360151, 64775.74603766122163506 429823.75067146320361644, 64741.82846200100175338 429842.25116727786371484, 64620.0335312211245764 429911.6280265828827396)))",20210610_111718_SV1-04_SV_RD_11bit_RGBI_50cm_Hellevoetsluis_Voornes Duin_diss_sing_wgs84_cropped_ndvi_height
water,"MultiPolygon (((64682.66541809368936811 429711.3987020886852406, 64704.24932987746433355 429742.23286177980480716, 64772.8553351901791757 429754.56652565626427531, 64802.53321389287157217 429751.48310968716396019, 64807.54376484267413616 429733.75346786476438865, 64806.38748385426151799 429704.07558916206471622, 64792.89753898940398358 429677.86655342462472618, 64784.80357207048655255 429634.69872985710389912, 64757.43825534462666837 429606.56255913892528042, 64715.42671276548935566 429614.65652605786453933, 64682.66541809368936811 429711.3987020886852406)))",20210610_111718_SV1-04_SV_RD_11bit_RGBI_50cm_Hellevoetsluis_Voornes Duin_diss_sing_wgs84_cropped_ndvi_height
water,"MultiPolygon (((64313.04092879651580006 429541.42539679148467258, 64331.92685160732071381 429552.21735268336487934, 64348.50021244129311526 429542.96710477600572631, 64350.42734742198808817 429527.93545192660531029, 64342.71880749920819653 429510.59123710036510602, 64330.38514362276328029 429507.12239413510542363, 64313.04092879651580006 429541.42539679148467258)))",20210610_111718_SV1-04_SV_RD_11bit_RGBI_50cm_Hellevoetsluis_Voornes Duin_diss_sing_wgs84_cropped_ndvi_height
water,"MultiPolygon (((64835.67993556080909912 429242.71947478380752727, 64863.04525228666898329 429264.3033865675679408, 64886.55629905113892164 429267.38680253666825593, 64888.48343403183389455 429238.47977782622911036, 64880.38946711291646352 429209.95818011200753972, 64866.89952224805165315 429189.14512232050765306, 64872.68092719013657188 429157.92553563322871923, 64870.36836521330405958 429132.87278088420862332, 64853.40957738319411874 429127.47680293826851994, 64844.15932947586406954 429159.08181662164861336, 64833.36737358397658681 429180.28030140930786729, 64821.03370970753167057 429198.78079722396796569, 64827.20054164575412869 429230.77123790350742638, 64835.67993556080909912 429242.71947478380752727)))",20210610_111718_SV1-04_SV_RD_11bit_RGBI_50cm_Hellevoetsluis_Voornes Duin_diss_sing_wgs84_cropped_ndvi_height
zand,"MultiPolygon (((64453.72178238725609845 437647.72597958327969536, 64466.05544626370101469 437656.20537349832011387, 64470.2951432212284999 437643.87170962191885337, 64468.75343523667106638 437624.60035981494002044, 64459.88861432547855657 437614.57925791532034054, 64446.78409645675856154 437593.76620012382045388, 64440.23183752239128808 437595.30790810839971527, 64450.25293942200369202 437613.03754993079928681, 64449.48208542972861324 437648.11140657943906263, 64453.72178238725609845 437647.72597958327969536)))",20210610_111718_SV1-04_SV_RD_11bit_RGBI_50cm_Hellevoetsluis_Voornes Duin_diss_sing_wgs84_cropped_ndvi_height
zand,"MultiPolygon (((64362.37558430234639673 437520.53507085744058713, 64399.76200292781868484 437540.96270165283931419, 64408.62682383901119465 437532.09788074163952842, 64410.55395881970616756 437521.30592484975932166, 64403.23084589306381531 437516.68080089607974514, 64390.51175502048135968 437516.29537389992037788, 64387.04291205523622921 437504.34713701962027699, 64362.37558430234639673 437520.53507085744058713)))",20210610_111718_SV1-04_SV_RD_11bit_RGBI_50cm_Hellevoetsluis_Voornes Duin_diss_sing_wgs84_cropped_ndvi_height
zand,"MultiPolygon (((64215.52789877344184788 437439.59540166828082874, 64233.25754059583414346 437455.39790850999997929, 64247.13291245682921726 437472.3566963400808163, 64254.8414523796091089 437474.66925831692060456, 64264.86255427921423689 437468.11699938256060705, 64282.59219610160653247 437468.11699938256060705, 64296.08214096646406688 437470.81498835555976257, 64304.94696187765657669 437467.73157238645944744, 64292.9987249973564758 437461.9501674443599768, 64275.26908317496418022 437451.9290655447402969, 64263.70627329080161871 437451.5436385486391373, 64252.91431739891413599 437438.43912067991914228, 64215.52789877344184788 437439.59540166828082874)))",20210610_111718_SV1-04_SV_RD_11bit_RGBI_50cm_Hellevoetsluis_Voornes Duin_diss_sing_wgs84_cropped_ndvi_height
zand,"MultiPolygon (((64123.41084669625706738 437430.34515376097988337, 64145.38018547616957221 437441.13710965286009014, 64159.64098433330946136 437446.91851459495956078, 64175.05806417886196868 437437.66826668760040775, 64200.11081892788934056 437436.89741269533988088, 64202.03795390858431347 437430.73058075713925064, 64174.67263718272442929 437426.49088379956083372, 64155.78671437191951554 437430.73058075713925064, 64153.85957939122454263 437423.79289482661988586, 64139.59878053409192944 437423.79289482661988586, 64123.41084669625706738 437430.34515376097988337)))",20210610_111718_SV1-04_SV_RD_11bit_RGBI_50cm_Hellevoetsluis_Voornes Duin_diss_sing_wgs84_cropped_ndvi_height
zand,"MultiPolygon (((62438.32401957717956975 433500.53150112950243056, 62439.48030056559218792 433489.35411824146285653, 62449.88682946134213125 433489.73954523762222379, 62459.90793136095453519 433490.51039922988275066, 62458.75165037253464106 433495.90637717582285404, 62444.10542451925721252 433500.53150112950243056, 62438.32401957717956975 433500.53150112950243056)))",20210610_111718_SV1-04_SV_RD_11bit_RGBI_50cm_Hellevoetsluis_Voornes Duin_diss_sing_wgs84_cropped_ndvi_height
zand,"MultiPolygon (((64373.93839418646530248 430235.96484383358620107, 64374.90196167681278894 430245.79323223512619734, 64379.91251262662262889 430251.18921018106630072, 64387.0429120551852975 430249.26207520038587973, 64388.58462003974273102 430250.03292919264640659, 64388.58462003974273102 430241.74624877568567172, 64388.58462003974273102 430235.38670333940535784, 64383.57406908994016703 430231.33971987996483222, 64375.09467517488519661 430232.49600086832651868, 64373.93839418646530248 430235.96484383358620107)))",20210610_111718_SV1-04_SV_RD_11bit_RGBI_50cm_Hellevoetsluis_Voornes Duin_diss_sing_wgs84_cropped_ndvi_height
zand,"MultiPolygon (((64842.81033498937904369 428736.46111535531235859, 64846.27917795462417416 428741.08623930893372744, 64853.60229088126652641 428733.3776993861538358, 64855.91485285809903871 428725.09101896919310093, 64860.9254038079016027 428719.11690052907215431, 64859.96183631755411625 428713.72092258307384327, 64858.22741483493155101 428712.37192809663247317, 64842.81033498937904369 428736.46111535531235859)))",20210610_111718_SV1-04_SV_RD_11bit_RGBI_50cm_Hellevoetsluis_Voornes Duin_diss_sing_wgs84_cropped_ndvi_height
zand,"MultiPolygon (((64974.24094067272380926 428565.90966956398915499, 64973.66280017851386219 428577.66519294620957226, 64978.48063763025129447 428582.29031689988914877, 64983.49118858006113442 428577.08705245197052136, 64985.03289656461129198 428576.89433895394904539, 64987.73088553758861963 428569.37851252924883738, 64987.73088553758861963 428561.47725910838926211, 64981.56405359936616151 428558.58655663731042296, 64977.3243566418386763 428557.62298914697021246, 64974.24094067272380926 428565.90966956398915499)))",20210610_111718_SV1-04_SV_RD_11bit_RGBI_50cm_Hellevoetsluis_Voornes Duin_diss_sing_wgs84_cropped_ndvi_height
zand,"MultiPolygon (((65100.4682819082372589 428391.69666730909375474, 65101.43184939858474536 428397.67078574927290902, 65108.17682183100987459 428399.21249373379396275, 65111.64566479626228102 428397.67078574927290902, 65114.15094027116720099 428391.88938080717343837, 65115.30722125957981916 428385.33712187281344086, 65112.22380529047222808 428381.86827890755375847, 65103.55169787734484999 428384.75898137863259763, 65100.4682819082372589 428391.69666730909375474)))",20210610_111718_SV1-04_SV_RD_11bit_RGBI_50cm_Hellevoetsluis_Voornes Duin_diss_sing_wgs84_cropped_ndvi_height
zand,"MultiPolygon (((65171.19413569971220568 428280.69369242101674899, 65172.15770319005969213 428285.70424337085569277, 65177.74639463407220319 428288.40223234379664063, 65184.87679406264214776 428284.93338937859516591, 65183.91322657229466131 428280.30826542491558939, 65182.37151858773722779 428277.8029899499961175, 65178.32453512828215025 428273.75600649055559188, 65171.19413569971220568 428280.69369242101674899)))",20210610_111718_SV1-04_SV_RD_11bit_RGBI_50cm_Hellevoetsluis_Voornes Duin_diss_sing_wgs84_cropped_ndvi_height
zand,"MultiPolygon (((65322.666945182303607 428096.65230176475597546, 65328.83377712052606512 428099.73571773385629058, 65332.10990658770606387 428104.16812818945618346, 65335.5787495529584703 428105.13169567979639396, 65339.24030601627600845 428098.96486374159576371, 65342.32372198539087549 428094.14702628983650357, 65331.14633909735857742 428097.23044225893681869, 65324.9795071591361193 428089.71461583423661068, 65322.666945182303607 428096.65230176475597546)))",20210610_111718_SV1-04_SV_RD_11bit_RGBI_50cm_Hellevoetsluis_Voornes Duin_diss_sing_wgs84_cropped_ndvi_height
zand,"MultiPolygon (((65422.10711018610891188 427981.79505691537633538, 65425.76866664942645002 427977.16993296169675887, 65432.51363908185885521 427974.85737098485697061, 65436.56062254131393274 427970.61767402733676136, 65442.53474098147125915 427974.85737098485697061, 65448.89428641775884898 427976.20636547135654837, 65445.04001645636890316 427983.33676489989738911, 65442.14931398533371976 427984.87847288447665051, 65435.78976854903885396 427985.45661337865749374, 65431.16464459537382936 427989.69631033617770299, 65422.10711018610891188 427981.79505691537633538)))",20210610_111718_SV1-04_SV_RD_11bit_RGBI_50cm_Hellevoetsluis_Voornes Duin_diss_sing_wgs84_cropped_ndvi_height
zand,"MultiPolygon (((65624.93806690418568905 427774.33897624356904998, 65629.17776386172045022 427777.22967871458968148, 65633.03203382311039604 427769.3284252937301062, 65634.76645530572568532 427766.43772282270947471, 65633.03203382311039604 427764.12516084586968645, 65629.56319085785071366 427766.63043632078915834, 65624.93806690418568905 427774.33897624356904998)))",20210610_111718_SV1-04_SV_RD_11bit_RGBI_50cm_Hellevoetsluis_Voornes Duin_diss_sing_wgs84_cropped_ndvi_height
bos,"MultiPolygon (((65698.94005016291339416 437374.74730956827988848, 65789.90082125167828053 437488.83370042539900169, 66056.61630257975775748 437414.83171716670040041, 66098.24241816275753081 437356.24681375361979008, 66085.90875428631261457 437248.32725483475951478, 66065.86655048708780669 437151.19965180772123858, 66011.90677102765766904 437091.07304041006136686, 65846.94401668022328522 437135.78257196221966296, 65698.94005016291339416 437374.74730956827988848)))",20220315_112039_SV1-04_SV_RD_11bit_RGBI_50cm_Rockanje_Voornes Duin_diss_sing_wgs84_cropped_ndvi_height
bos,"MultiPolygon (((64107.12655610939691542 436541.45414391631493345, 64216.58782301283645211 436626.24808306683553383, 64302.92347014793631388 436695.62494237185455859, 64432.42694085059338249 436606.20587926759617403, 64398.50936519037350081 436539.91243593173567206, 64255.13052262672135839 436496.74461236415663734, 64113.29338804761937354 436485.95265647227643058, 64107.12655610939691542 436541.45414391631493345)))",20220315_112039_SV1-04_SV_RD_11bit_RGBI_50cm_Rockanje_Voornes Duin_diss_sing_wgs84_cropped_ndvi_height
bos,"MultiPolygon (((63426.46248092823225306 435404.44450530665926635, 63520.50666798611200647 435208.64759126811986789, 63699.34479419454146409 435355.10984980087960139, 63740.97090977753396146 435549.36505585489794612, 63682.38600636443152325 435646.49265888187801465, 63426.46248092823225306 435404.44450530665926635)))",20220315_112039_SV1-04_SV_RD_11bit_RGBI_50cm_Rockanje_Voornes Duin_diss_sing_wgs84_cropped_ndvi_height
bos,"MultiPolygon (((63621.87396797063411213 434777.74020958505570889, 63820.75429797828110168 434953.49491982441395521, 63976.46680441837816034 434873.32610462751472369, 63961.04972457281837706 434768.48996167775476351, 63809.96234208639361896 434614.31916322221513838, 63745.21060673506144667 434566.52621570095652714, 63621.87396797063411213 434777.74020958505570889)))",20220315_112039_SV1-04_SV_RD_11bit_RGBI_50cm_Rockanje_Voornes Duin_diss_sing_wgs84_cropped_ndvi_height
bos,"MultiPolygon (((62619.76377800961927278 434267.43486669741105288, 62642.88939777795167174 434453.98153282859129831, 62713.80796506749902619 434543.40059593279147521, 62832.51947987826861208 434509.48302027257159352, 62764.68432855782884872 434261.26803475915221497, 62718.43308902116405079 434142.55651994841173291, 62622.84719397872686386 434162.59872374765109271, 62619.76377800961927278 434267.43486669741105288)))",20220315_112039_SV1-04_SV_RD_11bit_RGBI_50cm_Rockanje_Voornes Duin_diss_sing_wgs84_cropped_ndvi_height
bos,"MultiPolygon (((62813.24813007130433107 433770.61946867447113618, 62856.41595363886153791 433610.28183828067267314, 63010.58675209440116305 433679.6586975856916979, 62987.46113232606876409 433784.49484053545165807, 62813.24813007130433107 433770.61946867447113618)))",20220315_112039_SV1-04_SV_RD_11bit_RGBI_50cm_Rockanje_Voornes Duin_diss_sing_wgs84_cropped_ndvi_height
bos,"MultiPolygon (((62831.363198889841442 433242.1990569680929184, 62830.97777189370390261 433182.84329956269357353, 62900.74005819483863888 433175.90561363223241642, 62897.65664222572377184 433251.06387787929270416, 62831.363198889841442 433242.1990569680929184)))",20220315_112039_SV1-04_SV_RD_11bit_RGBI_50cm_Rockanje_Voornes Duin_diss_sing_wgs84_cropped_ndvi_height
bos,"MultiPolygon (((62988.23198631835839478 432623.97415516135515645, 63049.12945170830062125 432665.21484374819556251, 63147.02790872757032048 432617.42189622699515894, 63136.62137983182037715 432556.13900384091539308, 63052.59829467354575172 432526.46112513821572065, 62988.23198631835839478 432623.97415516135515645)))",20220315_112039_SV1-04_SV_RD_11bit_RGBI_50cm_Rockanje_Voornes Duin_diss_sing_wgs84_cropped_ndvi_height
bos,"MultiPolygon (((62941.98074678170814877 432353.78983086789958179, 62841.76972778560593724 432474.04305366321932524, 62938.5119038164630183 432507.57520232727983966, 62986.69027833381551318 432501.02294339291984215, 62995.94052624115283834 432424.70839815743966028, 62941.98074678170814877 432353.78983086789958179)))",20220315_112039_SV1-04_SV_RD_11bit_RGBI_50cm_Rockanje_Voornes Duin_diss_sing_wgs84_cropped_ndvi_height
bos,"MultiPolygon (((64190.37878727543284185 431071.85964171000523493, 64209.26471008623047965 431032.16066110774409026, 64251.27625266536779236 431044.10889798804419115, 64228.53605989317293279 431100.76666642044438049, 64190.37878727543284185 431071.85964171000523493)))",20220315_112039_SV1-04_SV_RD_11bit_RGBI_50cm_Rockanje_Voornes Duin_diss_sing_wgs84_cropped_ndvi_height
bos,"MultiPolygon (((64503.34550814016256481 430262.46294981834944338, 64522.23143095096747857 430166.87705477594863623, 64771.2172704566619359 430157.6268068685894832, 64758.49817958408675622 430255.139836891728919, 64503.34550814016256481 430262.46294981834944338)))",20220315_112039_SV1-04_SV_RD_11bit_RGBI_50cm_Rockanje_Voornes Duin_diss_sing_wgs84_cropped_ndvi_height
bos,"MultiPolygon (((64929.2423388735842309 429237.22714008908951655, 64927.31520389288925799 429108.49452337867114693, 64985.5146803098541568 429104.64025341731030494, 65044.09958372296387097 429128.15130018180934712, 65103.45534112834866391 429166.69399979565059766, 65065.29806851060129702 429266.90501879178918898, 64929.2423388735842309 429237.22714008908951655)))",20220315_112039_SV1-04_SV_RD_11bit_RGBI_50cm_Rockanje_Voornes Duin_diss_sing_wgs84_cropped_ndvi_height
laag gras,"MultiPolygon (((64596.61884120578906732 437592.12813539063790813, 64610.49421306679141708 437638.37937492731725797, 64606.63994310540147126 437708.5270882245968096, 64612.80677504362392938 437727.79843803151743487, 64581.97261535251163878 437717.77733613189775497, 64571.18065946062415605 437713.92306617053691298, 64588.91030128301645163 437585.96130345243727788, 64596.61884120578906732 437592.12813539063790813)))",20220315_112039_SV1-04_SV_RD_11bit_RGBI_50cm_Rockanje_Voornes Duin_diss_sing_wgs84_cropped_ndvi_height
laag gras,"MultiPolygon (((63621.10311397834448144 437464.9372266647987999, 63678.91716339917184087 437421.76940309721976519, 63714.76187404008669546 437393.24780538293998688, 63749.45030369258165592 437381.68499549879925326, 63777.58647441071661888 437420.22769511269871145, 63775.65933943002164597 437447.59301183855859563, 63703.58449115205439739 437442.58246088871965185, 63655.7915436308394419 437468.40606963005848229, 63621.10311397834448144 437464.9372266647987999)))",20220315_112039_SV1-04_SV_RD_11bit_RGBI_50cm_Rockanje_Voornes Duin_diss_sing_wgs84_cropped_ndvi_height
laag gras,"MultiPolygon (((64909.58556207051151432 436748.81386783887865022, 64932.71118183884391328 436726.07367506669834256, 64949.28454267281631473 436732.24050700495718047, 64924.23178792378894286 436752.28271080413833261, 64909.58556207051151432 436748.81386783887865022)))",20220315_112039_SV1-04_SV_RD_11bit_RGBI_50cm_Rockanje_Voornes Duin_diss_sing_wgs84_cropped_ndvi_height
laag gras,"MultiPolygon (((65028.29707688128110021 436788.12742144503863528, 65051.03726965346868383 436763.07466669601853937, 65072.23575444110610988 436779.64802752999821678, 65049.49556166891852627 436803.15907429449725896, 65028.29707688128110021 436788.12742144503863528)))",20220315_112039_SV1-04_SV_RD_11bit_RGBI_50cm_Rockanje_Voornes Duin_diss_sing_wgs84_cropped_ndvi_height
laag gras,"MultiPolygon (((64237.01545380822062725 436770.01235262647969648, 64236.63002681208308786 436737.25105795467970893, 64256.28680361516308039 436743.41788989293854684, 64282.11041235646553105 436753.05356479639885947, 64315.64256102054787334 436761.14753171533811837, 64331.83049485837545944 436776.17918456473853439, 64320.26768497421289794 436791.98169140639947727, 64304.85060512865311466 436824.74298607819946483, 64237.01545380822062725 436770.01235262647969648)))",20220315_112039_SV1-04_SV_RD_11bit_RGBI_50cm_Rockanje_Voornes Duin_diss_sing_wgs84_cropped_ndvi_height
laag gras,"MultiPolygon (((64447.07316670389263891 435897.02020637202076614, 64460.94853856488771271 435942.50059191638138145, 64470.96964046450011665 435952.52169381600106135, 64484.07415833322011167 435944.04229990096064284, 64488.69928228688513627 435924.77095009404001758, 64447.07316670389263891 435897.02020637202076614)))",20220315_112039_SV1-04_SV_RD_11bit_RGBI_50cm_Rockanje_Voornes Duin_diss_sing_wgs84_cropped_ndvi_height
laag gras,"MultiPolygon (((63876.25578542229050072 435293.44153041881509125, 63902.85024815586803015 435248.34657187055563554, 63944.09093674272298813 435301.15007034159498289, 63948.33063370025047334 435327.74453307513613254, 63937.92410480450780597 435335.83849999407539144, 63876.25578542229050072 435293.44153041881509125)))",20220315_112039_SV1-04_SV_RD_11bit_RGBI_50cm_Rockanje_Voornes Duin_diss_sing_wgs84_cropped_ndvi_height
laag gras,"MultiPolygon (((64119.07479298976249993 434774.65679361583897844, 64221.59837396269722376 434925.74417610227828845, 64322.58024695107451407 434853.28390082821715623, 64233.16118384685978526 434696.80054039583774284, 64119.07479298976249993 434774.65679361583897844)))",20220315_112039_SV1-04_SV_RD_11bit_RGBI_50cm_Rockanje_Voornes Duin_diss_sing_wgs84_cropped_ndvi_height
laag gras,"MultiPolygon (((62269.79606551554024918 434568.8387776777963154, 62313.7347430753725348 434596.58952139981556684, 62353.81915067381487461 434566.52621570095652714, 62278.2754594305952196 434526.44180810253601521, 62253.60813167771266308 434524.12924612569622695, 62269.79606551554024918 434568.8387776777963154)))",20220315_112039_SV1-04_SV_RD_11bit_RGBI_50cm_Rockanje_Voornes Duin_diss_sing_wgs84_cropped_ndvi_height
laag gras,"MultiPolygon (((62493.3437232760770712 434424.68908112187637016, 62533.42813087451941101 434463.23178073577582836, 62564.26229056562442565 434472.48202864307677373, 62571.97083048840431729 434441.64786895195720717, 62559.63716661195940105 434396.16748340759659186, 62525.71959095173951937 434398.48004538443638012, 62493.3437232760770712 434424.68908112187637016)))",20220315_112039_SV1-04_SV_RD_11bit_RGBI_50cm_Rockanje_Voornes Duin_diss_sing_wgs84_cropped_ndvi_height
laag gras,"MultiPolygon (((62388.89300732244737446 433909.75861428055213764, 62400.45581720661721192 433900.50836637319298461, 62400.07039021047239657 433887.01842150837182999, 62389.66386131472245324 433876.99731960875215009, 62413.17490807919966755 433878.92445458943257108, 62433.60253887455473887 433892.79982645041309297, 62420.49802100583474385 433909.37318728439277038, 62403.92466017186234239 433920.55057017243234441, 62388.89300732244737446 433909.75861428055213764)))",20220315_112039_SV1-04_SV_RD_11bit_RGBI_50cm_Rockanje_Voornes Duin_diss_sing_wgs84_cropped_ndvi_height
laag gras,"MultiPolygon (((62239.73275981671031332 433744.4104329370893538, 62250.52471570859779604 433756.7440968134906143, 62263.24380658118025167 433758.28580479806987569, 62281.35887539971008664 433758.28580479806987569, 62277.89003243445768021 433748.26470289845019579, 62272.87948148465511622 433734.7747580335708335, 62252.06642369315522956 433730.92048807220999151, 62235.49306285918282811 433722.44109415716957301, 62239.73275981671031332 433744.4104329370893538)))",20220315_112039_SV1-04_SV_RD_11bit_RGBI_50cm_Rockanje_Voornes Duin_diss_sing_wgs84_cropped_ndvi_height
laag gras,"MultiPolygon (((62212.36744309084315319 433501.97685236565303057, 62224.70110696728079347 433492.72660445829387754, 62243.20160278194816783 433488.10148050467250869, 62258.61868262750067515 433501.97685236565303057, 62257.84782863522559637 433518.93564019573386759, 62212.36744309084315319 433501.97685236565303057)))",20220315_112039_SV1-04_SV_RD_11bit_RGBI_50cm_Rockanje_Voornes Duin_diss_sing_wgs84_cropped_ndvi_height
laag gras,"MultiPolygon (((62649.44165671229711734 433388.66131550085265189, 62654.06678066596214194 433370.93167367845308036, 62681.43209739182202611 433372.47338166297413409, 62707.64113312926201615 433380.95277557807276025, 62728.45419092076190282 433374.78594363981392235, 62725.37077495165431174 433390.20302348537370563, 62649.44165671229711734 433388.66131550085265189)))",20220315_112039_SV1-04_SV_RD_11bit_RGBI_50cm_Rockanje_Voornes Duin_diss_sing_wgs84_cropped_ndvi_height
laag gras,"MultiPolygon (((62597.40901223354740068 433272.64778966305311769, 62628.24317192465969129 433243.35533795651281253, 62679.11953541498951381 433258.00156380975386128, 62691.45319929142715409 433291.91913946997374296, 62668.32757952310203109 433304.25280334643321112, 62609.74267610999231692 433284.21059954719385132, 62597.40901223354740068 433272.64778966305311769)))",20220315_112039_SV1-04_SV_RD_11bit_RGBI_50cm_Rockanje_Voornes Duin_diss_sing_wgs84_cropped_ndvi_height
laag gras,"MultiPolygon (((62666.40044454241433414 433083.01770756277255714, 62673.72355746905668639 433058.73580680601298809, 62682.20295138411165681 433057.96495281375246122, 62699.16173921422159765 433071.84032467473298311, 62713.42253807135421084 433082.63228056661318988, 62712.26625708294159267 433102.28905736969318241, 62692.22405328371678479 433100.74734938511392102, 62666.40044454241433414 433083.01770756277255714)))",20220315_112039_SV1-04_SV_RD_11bit_RGBI_50cm_Rockanje_Voornes Duin_diss_sing_wgs84_cropped_ndvi_height
laag gras,"MultiPolygon (((62620.34191850381466793 432978.37427811097586527, 62616.10222154628718272 432965.26976024225587025, 62653.48864017175219487 432963.34262526157544926, 62668.52029302116716281 432962.95719826541608199, 62674.68712495938962093 432974.13458115345565602, 62667.74943902889208402 432977.98885111481649801, 62620.34191850381466793 432978.37427811097586527)))",20220315_112039_SV1-04_SV_RD_11bit_RGBI_50cm_Rockanje_Voornes Duin_diss_sing_wgs84_cropped_ndvi_height
